case_id,symbol,entry_time,side,order_type,lot_size,david_state_shift1,david_state_source,type3_candle_combination,bar_hour_utc,bar_spread,bar_tick_volume,content_hash
audjpy_h1_type3_primary,AUDJPY,2024-07-16T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,2,3014,729524CF49E26C98BAE923A9E3B442216F3A9EDC7D11DD3D3B9289FC8302C3ED
audjpy_h1_type3_primary,AUDJPY,2024-07-18T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,2,4392,051F5F7059FD244998DA33CD7E4B7A2D271C337AE489FCA9707465245E8A79F9
audjpy_h1_type3_primary,AUDJPY,2024-07-19T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,2,5302,89A60A32230EAC02C9FD09BA2D9592EF4C6221716A628E1D57121546B88DE7C0
audjpy_h1_type3_primary,AUDJPY,2024-07-22T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,2,1706,28230F4C44D90D05A2666FD1A07C07875913BF4304B91AACDCA827469C8B16BA
audjpy_h1_type3_primary,AUDJPY,2024-07-24T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,2,5505,DA87837EC32A929EF3E20CE78EC6765EF9C4E47205EA6F003F50155B32E337F1
audjpy_h1_type3_primary,AUDJPY,2024-07-24T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,2,3578,7A3107EA85548F1FE173516A15D92DA912AE3BF2D2F43998B33F4CC942F934C8
audjpy_h1_type3_primary,AUDJPY,2024-07-25T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,2,5907,D771C5E729E29C9C2B2B5B09338E443E292D2B1501E38FD884314104D44DEE5E
audjpy_h1_type3_primary,AUDJPY,2024-07-26T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,2,3401,9C05DB6787FF2BD46F016F977CBD7EF8585EF896156A091B03C4CA292C786BA1
audjpy_h1_type3_primary,AUDJPY,2024-07-29T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,3,2744,D3DCAB7ADF8B52A49D027DAA266F5AC49FA9DCB58FFA8DE09BF401A36EE0B4B0
audjpy_h1_type3_primary,AUDJPY,2024-07-30T09:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,09,2,4231,0BE0E4F9664303BE4AFD1DA739578ECE69C012CB6739CF75FB2C845C6DA706B9
audjpy_h1_type3_primary,AUDJPY,2024-07-31T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,2,8076,C24252DAD10D5DF569AAD675CA6EC6A3E454B47B07A331E4B192AEB5A8121923
audjpy_h1_type3_primary,AUDJPY,2024-08-01T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,2,6693,BCB2B1E0ED47CCC4604966D38D1A9AABCFE7DC4947651D52320F9FDCE7E03685
audjpy_h1_type3_primary,AUDJPY,2024-08-06T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,3,5337,B8029A87E1606F553DF8AAA9173AC410B4AD295A05AB5052AA0D2DCB6BC660E3
audjpy_h1_type3_primary,AUDJPY,2024-08-07T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,2,7512,FC402B5400F0FA6FFBBF605A0E6D056DE3F8CE8547A492C3627FC55EF3964FD8
audjpy_h1_type3_primary,AUDJPY,2024-08-08T17:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,17,4,7544,3B952E2D69BC2A16620BF9E02D34A6918E41AE42FB1194C9BEEC4D0E85FD5B0E
audjpy_h1_type3_primary,AUDJPY,2024-08-09T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,2,6588,4D1266E9917B671BC06B403D21E271D666787C6A6CD89F6D44236F0966424979
audjpy_h1_type3_primary,AUDJPY,2024-08-12T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,6,2381,51533ADEC67E0BA81117AB2667090A2CC8E7097F92B94422758B6C6171DBCDE5
audjpy_h1_type3_primary,AUDJPY,2024-08-13T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,4,3110,434EDEE35830E3371885465859D0EEF85DC2322F7017C26B103387651192A56F
audjpy_h1_type3_primary,AUDJPY,2024-08-13T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,5,2913,80E1B61104F5001DA265739F9287E34F20948D5A81EB7D731237CBE9D51EC8FC
audjpy_h1_type3_primary,AUDJPY,2024-08-14T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,4,4282,62C79B92BAEF47E67686A64112521114B9F467DE5DC9CADC6E82E158ABE45669
audjpy_h1_type3_primary,AUDJPY,2024-08-14T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,3,3742,8CF4702CE1886FE24D75BDFB830B9024FCD8F898B88AB083AC98F7C69D25652D
audjpy_h1_type3_primary,AUDJPY,2024-08-15T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,3,3850,CE92A87C48AD4A5FB240A73883E890347C10D692CA23A4090ACCFB6D30FCCAF8
audjpy_h1_type3_primary,AUDJPY,2024-08-16T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,5,2244,802D2DC4EC1EB53E966EBBB23D8F2307CE69912D71F51E16744FE65C30EE298F
audjpy_h1_type3_primary,AUDJPY,2024-08-19T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,2,4654,0C1B215B0024B27E1B3C32ABF46EDC2EABD7D82A41F8BD2586F045CE786C01C5
audjpy_h1_type3_primary,AUDJPY,2024-08-19T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,4,2801,7B92918CE168F57638AA373881F108A6A2BDE045C46356F74429D4A923A26317
audjpy_h1_type3_primary,AUDJPY,2024-08-22T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,4,2844,749AE246F58681E5B2D0DBFB6AA1E4EE5A3E86A6F6EDE257B4AECBA2C8EAA605
audjpy_h1_type3_primary,AUDJPY,2024-08-27T06:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,06,4,2812,7DD7B9878281E255A92D33FC0E387DE0210794CC2F1F93B608F4B3EB7CF10516
audjpy_h1_type3_primary,AUDJPY,2024-08-28T06:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,06,3,2757,11FAA1464B63333198A9236C93149EB5D33B4BD9712C3F61330FFE4A301728A9
audjpy_h1_type3_primary,AUDJPY,2024-08-30T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,5,2271,3B9B946B3F7498627C8B4511D22AAE414659AB60107A4A7B40982333F5F4FC6C
audjpy_h1_type3_primary,AUDJPY,2024-09-02T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,4,2177,587D7E3CBDFAC90CCA62114C53DB042A712A84EF5820037B609709DD9E894DF4
audjpy_h1_type3_primary,AUDJPY,2024-09-05T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,2,1775,17E87FFA7A2F7A22CF0B6FB50784B02C6E2210F4F75D9FF5E17FF73F7F13CE13
audjpy_h1_type3_primary,AUDJPY,2024-09-06T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,2,2801,3A37E34FF981DDC08A69F47775B3FA96827E4C7D3DCB0C94CB0B05C4E7ECA042
audjpy_h1_type3_primary,AUDJPY,2024-09-09T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,3,3596,8CD47BC66945DA13083FE31101CB0BB7F4345ACA623E6A4636EFFE2314BA068D
audjpy_h1_type3_primary,AUDJPY,2024-09-11T15:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,15,2,6491,C90913FD12077A94A0838894E3B4EC58F35011EFE772AACDC5AADC37A4ACE653
audjpy_h1_type3_primary,AUDJPY,2024-09-11T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,3,3261,0571E5D3502620DA36112703C4F68F62B72606F5F71783AFD8FDA3A54505E077
audjpy_h1_type3_primary,AUDJPY,2024-09-16T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,2,2869,E3ACEBBB89152E1419615473E954D305ACBCAF568BD5E7C8B4D3D6150D736194
audjpy_h1_type3_primary,AUDJPY,2024-09-17T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,3,4362,F2A58C592DFC9D7B29EF3FC3F7B95BA78FB99A050D2AE39FBA5CC07A57D610F0
audjpy_h1_type3_primary,AUDJPY,2024-09-18T00:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,00,56,318,FE62767EB2FE1998DAF20CF9F044F6DDC485EB3A30F43A9054CC47FE1473421F
audjpy_h1_type3_primary,AUDJPY,2024-09-19T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,2,6114,8E0E8CF891A242FCB7C55326E106B9404AD01F22F5B8B6E6DCD930DF17292C14
audjpy_h1_type3_primary,AUDJPY,2024-09-19T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,2,4095,05C3C183BD1AEB4B1F414476BD94C1C1688E8176B1F175251DA30D8FB6A4B934
audjpy_h1_type3_primary,AUDJPY,2024-09-20T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,3,4341,D890D78E73E12E19862C52BFFC9BD852B21605BF2EF79A2E3C78F6F07AAA4780
audjpy_h1_type3_primary,AUDJPY,2024-09-23T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,2,4324,D08EAE2ADC9DDFAC76AC3BE07FD92368D87053C95BC39DAB67EB70CF08799C5D
audjpy_h1_type3_primary,AUDJPY,2024-09-24T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,2,4910,DBB56B24EFF8A578C164026AE1B2FD85C510F5609F7ECFBC4C8257858F66146B
audjpy_h1_type3_primary,AUDJPY,2024-09-25T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,4,2869,6DCF913844546812ABF8B649632941393BF20653DB2B543215082935BC0315B1
audjpy_h1_type3_primary,AUDJPY,2024-09-26T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,3,2824,B55733DEA11B406AEAE4876B6DAE51CC6309D9093ADF8AB647A7490AC93DE393
audjpy_h1_type3_primary,AUDJPY,2024-09-27T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,4,5634,D7B7FEFC6B94A16B8242532C479BFCEE8371E9C5CEE273C96B77E4E5EEBD9EE5
audjpy_h1_type3_primary,AUDJPY,2024-10-01T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,4,3091,21355DE46E8922DA063DE3E5DBDB6398852C4E93964F8B91A611DB41B3A86D64
audjpy_h1_type3_primary,AUDJPY,2024-10-02T06:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,06,4,4154,AA3E5C70AC4338FBD3AA2F4E3CFA3EF152F779693B5AA890CFC225C96D567E43
audjpy_h1_type3_primary,AUDJPY,2024-10-02T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,3,3930,4060BA1A001A19D0F595840CBB36E4359AE20DC2A31F13B41FD7DABCC87B54CC
audjpy_h1_type3_primary,AUDJPY,2024-10-04T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,2,7289,8E6638E55BF7105E491E207632BC834F2EDAF0F487E27CB1E0BC9B389A93228B
audjpy_h1_type3_primary,AUDJPY,2024-10-08T17:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,17,3,6009,A362B03749F2E86D370EFF9C4FDF206CAFD88864AB5C5D958D98F334CBF916E6
audjpy_h1_type3_primary,AUDJPY,2024-10-10T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,4,3058,C0F7DF1B43E4D3218156FCDFC28AB91F2594CAC68937853576C7522DFF2E67B0
audjpy_h1_type3_primary,AUDJPY,2024-10-11T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,2,2020,419A97487713D80C79E7E20D28384C2B5C0133534A1A8B24DA890D41D6306A80
audjpy_h1_type3_primary,AUDJPY,2024-10-16T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,2,1738,B449C11BA8C4E0279FA705997CC52EAD399E10A6E93502F4C159A4EFAD4B7571
audjpy_h1_type3_primary,AUDJPY,2024-10-17T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,5,2242,EBEF06C5FF1E08BED86D723673D6B78871451C98470D23686391BC1764740804
audjpy_h1_type3_primary,AUDJPY,2024-10-17T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,3,2077,BE9282E242A8201BBB488535AC5DC30EC312F6D42A9BD7D248A8A8EF93AD82D1
audjpy_h1_type3_primary,AUDJPY,2024-10-21T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,3,3750,67DDEFEED39C501EEB9BED188368AF1D04C6D60DCFDAE8802F5F50E59B7BC878
audjpy_h1_type3_primary,AUDJPY,2024-10-22T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,2,2587,54C5F1B23E92864AEFBF217DA436FA05F709F7363EC38D554340989E10EDC32B
audjpy_h1_type3_primary,AUDJPY,2024-10-22T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,2,2145,DEBCE518926B00A18EFE6C8A5A86DF29D36B8138BBE6CE7DC6816A8AFC286717
audjpy_h1_type3_primary,AUDJPY,2024-10-23T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,2,4938,71F238A7543669B968831A407371FD9535389A97C1F16133F4ED2D72DEAA2704
audjpy_h1_type3_primary,AUDJPY,2024-11-01T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,3,3513,2C8F011DBDABD9C16CF46F5482A5D0CDBF29F0E5CB73E83E844B3625C3F1776B
audjpy_h1_type3_primary,AUDJPY,2024-11-05T09:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,09,4,2962,DA9A71D9FCA478AB6C752497F69491AD52EEFAB791FD0CDBC27880AF1C2A76B4
audjpy_h1_type3_primary,AUDJPY,2024-11-06T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,2,8274,FFE107B04D2C94DF3BC7F6D9A967F9F4EE3FF3B462433EF7F0F0C5C4CC18C8D3
audjpy_h1_type3_primary,AUDJPY,2024-11-06T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,2,7132,3024BA579FFA0431AB0B3C54FE5C349C4D9CCFC0712A5B3631D9EB8EE397228C
audjpy_h1_type3_primary,AUDJPY,2024-11-06T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,5,3811,A5680ADA3018382162E294DD38E22FC88E4523DEEF69CB367B83EB7B1DC6A6F9
audjpy_h1_type3_primary,AUDJPY,2024-11-07T06:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,06,4,3201,5CEF5FE511553FD45F46DA13EE8CD8E08B9783163C12B41E98459BBCE7E96985
audjpy_h1_type3_primary,AUDJPY,2024-11-07T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,2,5594,AD3A821EEE37714BC9508A473C0D0C865A90C4B6A556D0B497B2DDD703D1126C
audjpy_h1_type3_primary,AUDJPY,2024-11-11T05:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,05,3,2235,D75AD867253351014F7F52D01B5ECE1CB78525C6792FBE856B6FF7C5CFA6285C
audjpy_h1_type3_primary,AUDJPY,2024-11-15T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,4,4802,2F33D914934CED833BA6AB437737A5F57141337AE282153F49815F997B014FB1
audjpy_h1_type3_primary,AUDJPY,2024-11-18T01:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,01,6,2216,F0AE43AE159190C7369E5B4D061288BB28190EEC84EC97F48C2E173719811F4D
audjpy_h1_type3_primary,AUDJPY,2024-11-18T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,4,2646,07B8861505DF0EE850E9DCDB5CCAFCD28F0ABD39616A35BC109F00F156AD2914
audjpy_h1_type3_primary,AUDJPY,2024-11-19T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,3,2429,64F861705789391E89B4D5FF4F8D2DF020193D41669EC6467B76AA7DDC69B142
audjpy_h1_type3_primary,AUDJPY,2024-11-20T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,2,3592,30AEA5F6ADF1B9C138637C1D596E7EE8F77DDE639F84B88BE27FCB81B272B93E
audjpy_h1_type3_primary,AUDJPY,2024-11-26T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,2,3139,50FDC2546068125289298958BAC837AD4C4CA7BB79C8DFFBDFD00255F97EBD0C
audjpy_h1_type3_primary,AUDJPY,2024-11-27T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,6,1282,2F3F20D3290973735E3F7B6EDAA8ED36F338BE55B5E6143274F919165F088926
audjpy_h1_type3_primary,AUDJPY,2024-11-28T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,6,2160,AEAC9CB3B395A8348B9D9A9EDEEECA1C72738E82C3598EB3292D9A414F8E551B
audjpy_h1_type3_primary,AUDJPY,2024-12-02T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,4,3978,9EAF4D9412F7A184C2AC832DE8477096B21BB6D5382BA190430BA2034D807EE1
audjpy_h1_type3_primary,AUDJPY,2024-12-04T01:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,01,7,1079,10FB25E39DE313C921A949B6753EC6F40137D8A3286166D6D46F58A525E810E1
audjpy_h1_type3_primary,AUDJPY,2024-12-04T15:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,15,5,4535,8FC6B6D2FB7C60F6DD72AB3404FECD40C1AAA34B8C44C658446275451FC10E1F
audjpy_h1_type3_primary,AUDJPY,2024-12-04T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,5,1698,B890C7D074648E7968724D4E710B327EE91F9741F590865729D8F2FFAB3DE8BD
audjpy_h1_type3_primary,AUDJPY,2024-12-06T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,6,903,A1BF6471B50B6400489329D3D8488098FB70DC430CD501432125F652C4BBABF2
audjpy_h1_type3_primary,AUDJPY,2024-12-09T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,5,2723,86D9AD85DB7F6FCA1FDE44FA0548B135E1FB0F95A2EB6CE8ED1483CC18F9470A
audjpy_h1_type3_primary,AUDJPY,2024-12-13T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,6,1812,945C5708A1884F5DC1B71B85A28F8B03FB81D3DDC8F86E3AF6A335BF26B34D9B
audjpy_h1_type3_primary,AUDJPY,2024-12-16T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,6,3129,8123D69A8FB2DFB78ACEB6A41A866C8C149AD7F5DE0A48E31918120AA58FAE11
audjpy_h1_type3_primary,AUDJPY,2024-12-16T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,5,2788,9A18BDB5F0119DBC6EBFDE26829AEDA6ED2167EF95CB3E2037DB9E6679C9CFD5
audjpy_h1_type3_primary,AUDJPY,2024-12-18T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,5,3155,9E34B73EA3BEEC46F06DB06752821CB642BC7A6D1606F96EA96EB9888305FC35
audjpy_h1_type3_primary,AUDJPY,2024-12-19T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,5,2861,D4B1E6CDC1182CBB367B2A22820365B40ED0616D0AC79D2C2E82C8A7D8802B62
audjpy_h1_type3_primary,AUDJPY,2024-12-19T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,5,4223,FB63B6E0EF7CF11DEFD233B63D3E0EB282A0D64EC3C0BDBA3AA6D9F5C8D1D0A3
audjpy_h1_type3_primary,AUDJPY,2024-12-23T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,6,1721,A989038BE6D81F8A7F9E2FDD84E335DE29AA2E4A491C2EFB7432406E8120C611
audjpy_h1_type3_primary,AUDJPY,2024-12-26T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,5,2014,1921E31ECF730134DA04C324FA269D40893423961995F82DDBAB33700714A873
audjpy_h1_type3_primary,AUDJPY,2024-12-27T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,11,1811,D705761C002FE2F2A8E4054F5208D0780D0BBF9753A24AE2362F918215BBDEAB
audjpy_h1_type3_primary,AUDJPY,2024-12-31T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,11,583,712217BDB3773F6C692C153524227EB3758A589AA5FA3F4A07FA4B48446872DC
audjpy_h1_type3_primary,AUDJPY,2025-01-02T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,5,2498,23C02152CEDE6C763410A495EBF0BBE0464A239839B0F8DBC166A46F33C19614
audjpy_h1_type3_primary,AUDJPY,2025-01-03T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,4,1952,E9B0E1BDC17BCE06B248C0041D00B2336C882041B2DB9DD1320AF4A680C6B226
audjpy_h1_type3_primary,AUDJPY,2025-01-03T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,8,749,63A0F78DDC394C7C8D1EC3C06326F1016DFF381CE6D62EFA888FF9ADE9D3898E
audjpy_h1_type3_primary,AUDJPY,2025-01-07T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,5,1882,BE73DEAB207E45BBBDA9B8FED70B0177A9DA8C9F324E7C6810B3C22306D3698D
audjpy_h1_type3_primary,AUDJPY,2025-01-09T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,6,636,48EFFC276BEA81F60D61339D7F0D3CCF09CA0A1FA6EFEAC855F8BA953FDB4343
audjpy_h1_type3_primary,AUDJPY,2025-01-13T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,3,3950,895C6A1EFBC45F7DEC5E9D798FF918DFC95224865DFF9FB19506595A4B41BFBD
audjpy_h1_type3_primary,AUDJPY,2025-01-14T00:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,00,64,671,EBC95497977D84520A1B334A2B93358038356BCBC64A4C6AADB49AB01D628501
audjpy_h1_type3_primary,AUDJPY,2025-01-14T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,6,1752,50A369BFB362BC5270B12E74815453F9E328C1888233823C022A89E937761563
audjpy_h1_type3_primary,AUDJPY,2025-01-15T02:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,02,5,2235,0EA322D3665496A209960459CDB0BEBBF747760013D2658E3598CC4DB5E1DFDB
audjpy_h1_type3_primary,AUDJPY,2025-01-15T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,6,1411,A4472672DEC0181C4894F2570F9D029036CC6B221E6829176E9308BEF4D9B7C6
audjpy_h1_type3_primary,AUDJPY,2025-01-17T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,5,3137,53B15A3A5ADE0E4DFCACB8B19E341894F4FC710508B0EB02385647F43C388622
audjpy_h1_type3_primary,AUDJPY,2025-01-20T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,2,6191,2582737CE86D00280D80CDB987124BA7617A09AA103CE6AF2ADAE4ECA95B32C5
audjpy_h1_type3_primary,AUDJPY,2025-01-20T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,9,1567,929950C06512A645F75E331BC210FA7D3E62D3608A17813EC0EE7603E31EE6FC
audjpy_h1_type3_primary,AUDJPY,2025-01-21T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,5,2448,823C1584071F0F2C0DBB24EC98DB7D1BABABED014EA23F564EDBD21A11042EF3
audjpy_h1_type3_primary,AUDJPY,2025-01-21T18:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,18,3,3731,F927F62AD72BA9DEDE6B663736A7B3EDD7F41BA26A13D733E4FE8355A05773E3
audjpy_h1_type3_primary,AUDJPY,2025-01-22T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,2,1772,8ABD06EE06B48E0BD658BCF1130330B93D7B726C9AD7A2ACA434BA32A43EB3D0
audjpy_h1_type3_primary,AUDJPY,2025-01-22T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,5,1951,1FD0020386E1309C4CB3EA20AA53475B3DA6D49078136D54012014AE000280A3
audjpy_h1_type3_primary,AUDJPY,2025-01-24T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,3,4213,7E66B84F692A1B349F379EDAFF1270E6B2FA0577E575AFE87C3B0A825ECFDB57
audjpy_h1_type3_primary,AUDJPY,2025-01-24T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,5,2576,5E470512738246D5BFD74EF6B8E5B033C6B3A205E8E2AD2BFCA0C7270FB169B9
